,Unnamed: 0,year,food_category,tons_surplus,tons_supply,us_dollars_surplus,tons_waste,tons_uneaten,tons_inedible_parts,tons_not_fit_for_human_consumption,tons_donations,tons_industrial_uses,tons_animal_feed,tons_anaerobic_digestion,tons_composting,tons_not_harvested,tons_incineration,tons_land_application,tons_landfill,tons_sewer,tons_dumping,gallons_water_footprint,meals_wasted,food_name_food_waste,best_match,score,food_name,serving_size,protein,percent_daily_value,fat,carbs,calories,fiber,calcium,iron,potassium,sodium,phosphorus
12023,12023,2012,Mangos,55850.12129407992,139730.1008108079,156040578.85668045,55600.19066082986,55850.12129407992,16196.535175283172,43023.1711730319,0.0,0.0,249.9306332500649,0.0,25656.462326845547,0.0,3227.788754282777,0.0,25991.54719522749,724.3923844740441,0.0,2298598776.5413995,93083535.4901332,mangos,mangos,1.0,mangos,102.66666666666669,0.4766666666666666,10.0,0.24,38.96666666666667,149.33333333333334,6.5,0.0203333333333333,0.0003333333333333,0.1126666666666666,0.0443333333333333,
12025,12025,2012,Mushrooms,35703.79813965925,152776.20085434,299898352.9330741,35544.02278605723,35703.79813965925,1071.1139441897772,27503.800946136216,0.0,0.0,159.77535360202356,0.0,16401.632273492745,0.0,2728.515543774996,0.0,15950.78627945643,463.0886893330566,0.0,1469445451.8651347,59506330.23276543,mushrooms,mushrooms,1.0,mushrooms,123.83333333333331,1.6925,0.6666666666666666,0.0641666666666666,3.300833333333333,19.916666666666668,1.8666666666666665,0.0043,0.0003808333333333,0.08275,0.2759166666666667,
12026,12026,2012,Nectarines,49749.951668325855,108011.18469024284,188516218.87102324,49527.319440561245,49749.951668325855,4477.495650149325,38324.01142346898,0.0,0.0,222.63222776461188,0.0,22854.162733503097,0.0,3368.7201046766263,0.0,22659.165199536652,645.2714028448686,0.0,2047536789.323484,82916586.11387643,nectarines,nectarines,1.0,nectarines,90.0,2.855,0.0,0.18,37.85,164.0,3.7,0.0125,0.001705,,0.006,
12027,12027,2012,Nectarines,49749.951668325855,108011.18469024284,188516218.87102324,49527.319440561245,49749.951668325855,4477.495650149325,38324.01142346898,0.0,0.0,222.63222776461188,0.0,22854.162733503097,0.0,3368.7201046766263,0.0,22659.165199536652,645.2714028448686,0.0,2047536789.323484,82916586.11387643,nectarines,nectarines halves,0.7407407407407407,nectarines halves,28.0,3.57,0.0,0.0,64.3,250.0,7.1,0.0,0.0038599999999999,,0.0,
12028,12028,2012,Nectarines,49749.951668325855,108011.18469024284,188516218.87102324,49527.319440561245,49749.951668325855,4477.495650149325,38324.01142346898,0.0,0.0,222.63222776461188,0.0,22854.162733503097,0.0,3368.7201046766263,0.0,22659.165199536652,645.2714028448686,0.0,2047536789.323484,82916586.11387643,nectarines,sliced nectarines,0.7407407407407407,sliced nectarines,85.0,1.18,0.0,0.0,10.6,47.0,2.4,0.024,0.0004199999999999,,0.0,
12030,12030,2012,Oranges,324461.0567860352,608973.4549287446,734410878.7612456,323009.08576952614,324461.0567860352,100582.92760367088,249942.9412442135,0.0,0.0,1451.971016509051,0.0,149051.1155047715,0.0,21785.826777403978,0.0,147963.7888204626,4208.354666888038,0.0,13353700419.67599,540768427.9767253,oranges,oranges,1.0,oranges,154.0,0.65,0.0,0.075,12.95,47.0,3.2,0.042,0.000175,,0.0005,
12032,12032,2012,Other Berries,789.4706697820534,3402.890818026092,9181056.835950589,785.9377695866889,789.4706697820534,15.78941339564104,608.155022319025,0.0,0.0,3.532900195364417,0.0,362.6675113337631,0.0,59.98315161714563,0.0,353.04744148009576,10.239665155684484,0.0,32491895.69564465,1315784.4496367555,other berries,strawberries,0.72,strawberries,141.33333333333334,0.7122222222222222,0.0,0.0216666666666666,14.126470588235293,56.11764705882353,1.847058823529412,0.0148888888888888,0.0009455555555555,0.1443571428571428,0.0,
12039,12039,2012,Papayas,35829.68209417373,77219.14244433994,74035601.63236947,35669.34340685392,35829.68209417373,13615.279195786015,27600.773464682723,0.0,0.0,160.33868731981732,0.0,16459.460920265938,0.0,1650.8799443018534,0.0,17094.28110129802,464.72144098810867,0.0,1474626402.1858969,59716136.82362289,papayas,papaya,0.9230769230769232,papaya,40.0,2.5,8.0,0.0,65.0,250.0,10.0,0.15,0.0,,0.018,
12040,12040,2012,Peaches,95868.21641955554,208137.6821961692,330382095.39592373,95439.20385014443,95868.21641955554,3834.72865678222,73850.41588994731,0.0,0.0,429.0125694110814,0.0,44039.998945730535,0.0,6545.848167543762,0.0,43609.91797114635,1243.4387657238049,0.0,3945605844.0924945,159780360.69925922,peaches,peaches,1.0,peaches,96.71428571428572,0.6557142857142857,0.0,0.0485714285714285,34.411428571428566,141.71428571428572,4.057142857142857,0.0172857142857142,0.0012928571428571,0.1895,0.0038571428571428,
12041,12041,2012,Pears,54469.20555875574,194532.8769955562,174704820.17141545,54225.45455656462,54469.20555875574,5446.920555875573,41959.40671415895,0.0,0.0,243.7510021911233,0.0,25022.096425411983,0.0,4303.669890561433,0.0,24193.206736507233,706.4815040839733,0.0,2241765037.4880986,90782009.26459292,pears,pears,1.0,pears,103.0,1.55,0.0,0.0,41.6,174.0,9.3,0.017,0.001665,0.114,0.0025,
12042,12042,2012,Peas,6686.668559327877,20189.21666463731,69616091.06185438,6656.745557038117,6686.668559327877,601.8001703395087,5150.959019238297,0.0,0.0,29.923002289759783,0.0,3071.725826362406,0.0,530.4439176784872,0.0,2967.847768909832,86.72804408739178,0.0,275200264.806553,11144447.598879796,peas,peas,1.0,peas,107.33333333333331,3.68,0.8888888888888888,0.1955555555555556,10.657777777777778,60.111111111111114,3.411111111111111,0.0121111111111111,0.00099,0.1178571428571428,0.094,
12044,12044,2012,Plums,20797.1055191198,66275.03352173294,79944455.62337033,20704.037972770297,20797.1055191198,1247.8263311471874,16020.689121538957,0.0,0.0,93.06754634950089,0.0,9553.786847644462,0.0,1600.9345466782418,0.0,9279.572045972416,269.7445324751766,0.0,855937287.0496947,34661842.531866334,plums,pumpkins,0.6153846153846154,pumpkins,39.0,0.0,0.0,0.0,94.9,385.0,0.0,0.0,0.0,,0.205,
12046,12046,2012,Potatoes,679014.3676065889,2782845.7688794625,958401048.307478,675975.762014522,679014.3676065889,169753.59190164716,523066.927870448,0.0,0.0,3038.605592066921,0.0,311926.028775374,0.0,43093.92552128047,0.0,312148.7930606798,8807.014657187687,0.0,27945894448.75528,1131690612.677648,potatoes,potatoes,1.0,potatoes,139.93333333333334,2.4780000000000006,1.2,0.1233333333333333,21.133333333333336,92.6,1.6333333333333326,0.0269333333333333,0.0007213333333333,0.4735,0.1493333333333333,0.041
12047,12047,2012,Potatoes,679014.3676065889,2782845.7688794625,958401048.307478,675975.762014522,679014.3676065889,169753.59190164716,523066.927870448,0.0,0.0,3038.605592066921,0.0,311926.028775374,0.0,43093.92552128047,0.0,312148.7930606798,8807.014657187687,0.0,27945894448.75528,1131690612.677648,potatoes,potato leek soup,0.6666666666666666,potato leek soup,37.0,16.2,3.0,8.11,59.5,378.0,5.4,0.378,0.0,,1.3,
12048,12048,2012,Pumpkins,117399.39736609736,149935.37339220606,128131526.83768211,116874.03224518053,117399.39736609736,35219.8192098292,90436.58727072072,0.0,0.0,525.3651209168441,0.0,53931.00580494035,0.0,5665.451733890191,0.0,55754.870235467155,1522.7044708828164,0.0,4831755149.31269,195665662.27682897,pumpkins,mints,0.6153846153846154,mints,5.0,0.0,0.0,0.2,92.0,370.0,0.0,0.0,0.0,,0.0,
12049,12049,2012,Radishes,32747.15750376172,62614.06788482164,69428976.59495251,32600.613187967687,32747.15750376172,3274.7157503761714,25226.204170552403,0.0,0.0,146.5443157940345,0.0,15043.40891907066,0.0,1661.187869132791,0.0,15471.276202979532,424.740196784703,0.0,1347760298.9795842,54578595.83960287,radishes,radishes,1.0,radishes,85.0,1.18,0.0,0.0,3.53,18.0,1.2,0.025,0.0,0.233,0.041,
12050,12050,2012,Radishes,32747.15750376172,62614.06788482164,69428976.59495251,32600.613187967687,32747.15750376172,3274.7157503761714,25226.204170552403,0.0,0.0,146.5443157940345,0.0,15043.40891907066,0.0,1661.187869132791,0.0,15471.276202979532,424.740196784703,0.0,1347760298.9795842,54578595.83960287,radishes,shredded radishes,0.64,shredded radishes,28.0,3.57,0.0,0.0,14.3,68.0,7.1,,,,0.161,
12051,12051,2012,Raspberries,16684.88810484406,71917.62114156922,244605856.1717457,16610.222830120794,16684.88810484406,667.3955241937622,12852.913839842997,0.0,0.0,74.665274723265,0.0,7664.713937424173,0.0,1329.8864132897943,0.0,7399.214607787186,216.4078716196406,0.0,686692571.0435293,27808146.841406766,raspberries,raspberries,1.0,raspberries,142.14000040690104,1.3646666666666667,0.0,0.5840000000000001,13.12,57.714285714285715,5.9333333333333345,0.0245714285714285,0.0007257142857142,0.1507,0.0005333333333333,
12053,12053,2012,Spinach,13327.75464028938,38653.58074329866,74603964.81197064,13268.112618394573,13327.75464028938,3731.771299281025,10266.804367748444,0.0,0.0,59.64202189480473,0.0,6122.5119463844585,0.0,855.7004413098069,0.0,6117.035360582513,172.8648701177951,0.0,548524511.6819545,22212924.4004823,spinach,spinach,1.0,spinach,100.0,2.6315000000000004,21.5,0.1175,5.9545,36.35,2.13,0.081,0.0021625,0.4771538461538461,0.11995,
12054,12054,2012,Sprouts,2253.666166120458,5675.740212356658,18110340.116661303,2243.5809559368154,2253.666166120458,0.0,1736.0725990428366,0.0,0.0,10.085210183642646,0.0,1035.2905194940904,0.0,163.39700272240862,0.0,1015.6627253519616,29.230708368354495,0.0,92753143.09346606,3756110.27686743,sprouts,brussels sprouts,0.6086956521739131,brussels sprouts,85.0,3.53,0.25,0.0875,9.41,50.0,3.5,0.02975,0.00106,,0.0195,
12057,12057,2012,Sweet Corn,330951.208676543,438229.88437042246,468239051.7667917,329470.1940745538,330951.208676543,211808.7735529875,254942.51705988668,0.0,0.0,1481.0146019892436,0.0,152032.56538556112,0.0,22770.899701622624,0.0,150374.19515498282,4292.53383238722,0.0,13620812734.733229,551585347.7942384,sweet corn,sweet corn,1.0,sweet corn,107.5,2.4725,0.0,1.29,13.95,84.75,1.9250000000000005,0.008,0.00025,0.2375,0.062,
12058,12058,2012,Tomatoes,152212.25108445444,990320.4364635942,652396655.6306739,151531.09760760446,152212.25108445444,13699.102597600891,117254.06465201618,0.0,0.0,681.1534768499786,0.0,69923.35549406608,0.0,9487.97613331164,0.0,70145.52862935964,1974.2373508670871,0.0,6264532395.105573,253687085.1407574,tomatoes,tomatoes,1.0,tomatoes,103.66666666666669,0.5566666666666666,3.3333333333333335,0.0,3.4333333333333336,18.666666666666668,1.25,0.017,0.0012,,0.0113333333333333,
12062,12062,2012,Coffee,82131.31396285469,383791.1867423116,360242262.2661065,82131.31396285469,82131.31396285469,0.0,67135.00050346903,0.0,0.0,0.0,0.0,30374.55929929294,0.0,3310.567642813853,0.0,26560.781480379716,21885.40554036818,0.0,1400769846.536054,136885523.27142447,coffee,coffee,1.0,coffee,170.9056,1.05014,27.001600000000003,9.345,9.37142,121.5,0.5814199999999999,0.046,0.0017433333333333,,0.057,
12070,12070,2012,Brownies,1145.83257528508,24322.49151528508,12942955.23275767,661.7355673918635,926.8936669588804,0.0,298.5008441875162,218.93890832619945,52.9419826940272,212.2161168729896,55.126889916320394,205.5493486818899,0.0,47.97663373559091,13.389559644309506,339.6931354137527,0.0,0.0,20085166.394935947,1544822.7782648008,brownies,brownies,1.0,brownies,50.36842105263158,4.347368421052631,19.157894736842103,23.81052631578947,56.53684210526316,443.3684210526315,3.005263157894737,0.0277368421052631,0.002848947368421,0.2575,0.1983684210526315,
12071,12071,2012,Cake,14294.232469332972,303422.468039333,155146079.92208397,8255.134508784477,11562.975111408714,0.0,3723.790500585933,2731.257357924257,660.449898474519,2647.3907041497146,687.7065609512455,2564.2229391566275,0.0,573.0896026687814,167.03441876762952,4263.080987240193,0.0,0.0,250561944.0632666,19271625.18568119,cake,cake,1.0,cake,84.0,4.7749999999999995,41.5,19.6,55.35,416.5,1.2,0.036,0.00118,0.047,0.2815,
12072,12072,2012,Cheesecake,986.941200888874,20949.717700888876,12902184.659260796,569.9734059228663,798.3623161848864,0.0,257.10805224356056,188.57888470398768,45.60057473010957,182.78833553191023,47.48250321103474,177.04604093626685,0.0,43.820823711120866,11.532843767720818,290.091194296723,0.0,0.0,17299977.910768565,1330603.860308144,cheesecake,cheesecake,1.0,cheesecake,94.59444427490234,4.968823529411764,41.388888888888886,20.252941176470586,36.07647058823529,344.2352941176471,1.4,0.0512941176470588,0.00085,0.0953333333333333,0.2459411764705882,
12073,12073,2012,Cookies,10582.851955108876,224641.30662510887,77799717.52826712,6111.756371907757,8560.743224736238,0.0,2756.938762825413,2022.1087303726376,488.9694857221445,1960.0173671063333,509.14917878369346,1898.4434318672488,0.0,445.3956690312716,123.66529850538878,3135.102793720155,0.0,0.0,185505585.22779915,14267905.374560395,cookies,cookies,1.0,cookies,37.5,4.986315789473685,11.25,20.521052631578947,67.96111111111111,468.42105263157896,1.416666666666667,0.0186470588235294,0.0017611764705882,0.0473333333333333,0.2583333333333333,
12074,12074,2012,Cupcakes,3118.3004920082058,66191.9017620082,34613798.32666214,1800.8654928177325,2522.47408570843,0.0,812.3484611730578,595.8264062997764,144.077777367781,577.5308155229153,150.0238443702609,559.3876880025281,0.0,122.47611820546436,36.43871829724828,932.5391239422308,0.0,0.0,54660327.87190824,4204123.476180716,cupcakes,cupcakes,1.0,cupcakes,75.0,2.659375,27.0,20.93125,55.068749999999994,419.75,0.46875,0.026,0.0009786666666666,,0.2545625,
12075,12075,2012,Donuts,19239.39049290033,408392.92067290033,57159660.39872786,11111.037736839946,15563.241601489151,0.0,5012.053617305464,3676.148891411174,888.9356966181057,3563.2681680310975,925.6219317166308,3451.3281173458545,0.0,730.4123161016204,224.82077406531957,5778.854597610521,0.0,0.0,337245045.8487882,25938736.002481923,donuts,donuts,1.0,donuts,53.0,3.3375,16.5,20.5,56.85,418.5,1.925,0.073,0.001655,,0.40575,
12077,12077,2012,Flatbreads And Pizza Crusts,2091.5343246841708,44396.82285468417,16603277.586993888,1207.8925690518895,1691.8963220211742,0.0,544.8656069234734,399.63800266299666,96.63713216902036,387.36662080026395,100.62533127440852,375.197500453054,0.0,100.22984100488354,24.44050220994268,607.3993941096007,0.0,0.0,36662262.74074106,2819827.2033686237,flatbreads and pizza crusts,flatbread pizza crust,0.875,flatbread pizza crust,59.0,8.47,0.0,5.93,54.2,305.0,1.7,0.085,0.00322,0.119,0.059,
12078,12078,2012,Flatbreads And Pizza Crusts,2091.5343246841708,44396.82285468417,16603277.586993888,1207.8925690518895,1691.8963220211742,0.0,544.8656069234734,399.63800266299666,96.63713216902036,387.36662080026395,100.62533127440852,375.197500453054,0.0,100.22984100488354,24.44050220994268,607.3993941096007,0.0,0.0,36662262.74074106,2819827.2033686237,flatbreads and pizza crusts,"flatbread pizza crust, flatbread",0.711864406779661,"flatbread pizza crust, flatbread",57.0,10.5,0.0,6.14,45.6,263.0,8.8,0.0,0.0019299999999999,0.211,0.596,
12079,12079,2012,Flatbreads And Pizza Crusts,2091.5343246841708,44396.82285468417,16603277.586993888,1207.8925690518895,1691.8963220211742,0.0,544.8656069234734,399.63800266299666,96.63713216902036,387.36662080026395,100.62533127440852,375.197500453054,0.0,100.22984100488354,24.44050220994268,607.3993941096007,0.0,0.0,36662262.74074106,2819827.2033686237,flatbreads and pizza crusts,"naan pizza crust, naan",0.6122448979591837,"naan pizza crust, naan",85.0,8.24,0.0,0.59,44.7,235.0,2.4,0.024,0.00318,0.035,0.424,
12080,12080,2012,Muffins,5660.175331874088,120148.06478187408,33067101.8759125,3268.836491093168,4578.662522040523,0.0,1474.5322757065187,1081.5128098335647,261.5224169121591,1048.303614035195,272.3154055466292,1015.3711615351456,0.0,413.6141341568908,66.141648298419,1501.394141556083,0.0,0.0,99216557.3028138,7631104.203400873,muffins,muffins,1.0,muffins,101.33333333333331,5.098333333333334,17.5,14.681666666666668,46.51666666666667,323.5,3.5833333333333326,0.0866666666666666,0.0017333333333333,0.13,0.3138333333333333,
12081,12081,2012,Naan,432.3677508281124,9177.833810828111,4105660.062799508,249.69888715635497,349.7534794209572,0.0,112.63612276823154,82.61427140715514,19.9770948003484,80.07749746425377,20.801546331791354,77.5618633042099,0.0,22.85649915500165,5.052408102945249,123.4265702624068,0.0,0.0,7578924.187092728,582922.4657015953,naan,naan,1.0,naan,81.0,8.533333333333333,1.0,4.543333333333333,49.666666666666664,282.3333333333333,1.9333333333333331,0.02,0.0028633333333333,0.04,0.4416666666666667,
12082,12082,2012,Naan,432.3677508281124,9177.833810828111,4105660.062799508,249.69888715635497,349.7534794209572,0.0,112.63612276823154,82.61427140715514,19.9770948003484,80.07749746425377,20.801546331791354,77.5618633042099,0.0,22.85649915500165,5.052408102945249,123.4265702624068,0.0,0.0,7578924.187092728,582922.4657015953,naan,mini naan,0.6153846153846154,mini naan,45.0,8.89,4.333333333333333,7.78,48.9,289.0,2.2,0.0886666666666666,0.00237,0.1103333333333333,0.741,
12083,12083,2012,Other Desserts,4095.277059499731,86930.10102949972,31917917.84934845,2365.0841728955893,3312.7757516824663,0.0,1066.8606267702748,782.5013078172644,189.2179467470098,758.4736320398663,197.0269413746642,734.6461868939466,0.0,160.5311560877485,47.85512092331776,1225.0247676159122,0.0,0.0,71785636.87888822,5521292.919470778,other desserts,frozen dairy dessert,0.6470588235294118,frozen dairy dessert,66.0,4.55,9.0,6.06,33.3,197.0,0.4,0.091,0.0,,0.197,
12085,12085,2012,Pita Bread,828.8207759645917,17593.308765964593,5013736.580648667,478.6564793836815,670.4546064196089,0.0,215.9161003465358,158.3661695449828,38.29478767144539,153.50333936448175,39.87520748010823,148.68103276881828,0.0,66.65884815249021,9.685136776164484,213.75625420610035,0.0,0.0,14528303.310531233,1117424.3440326815,pita bread,pita bread,1.0,pita bread,39.0,10.3,0.0,2.56,43.6,231.0,5.1,0.154,0.00277,,0.308,
12086,12086,2012,Pita Bread,828.8207759645917,17593.308765964593,5013736.580648667,478.6564793836815,670.4546064196089,0.0,215.9161003465358,158.3661695449828,38.29478767144539,153.50333936448175,39.87520748010823,148.68103276881828,0.0,66.65884815249021,9.685136776164484,213.75625420610035,0.0,0.0,14528303.310531233,1117424.3440326815,pita bread,"pita mini bread, pita",0.6451612903225806,"pita mini bread, pita",28.0,17.9,0.0,5.36,25.0,179.0,7.1,0.386,0.00357,0.093,0.75,
12087,12087,2012,Pita Bread,828.8207759645917,17593.308765964593,5013736.580648667,478.6564793836815,670.4546064196089,0.0,215.9161003465358,158.3661695449828,38.29478767144539,153.50333936448175,39.87520748010823,148.68103276881828,0.0,66.65884815249021,9.685136776164484,213.75625420610035,0.0,0.0,14528303.310531233,1117424.3440326815,pita bread,bakery bread,0.6363636363636364,bakery bread,37.0,8.8675,0.0,4.065,50.475,275.5,3.4250000000000003,0.072,0.0026975,0.079,0.52775,
12088,12088,2012,Pita Bread,828.8207759645917,17593.308765964593,5013736.580648667,478.6564793836815,670.4546064196089,0.0,215.9161003465358,158.3661695449828,38.29478767144539,153.50333936448175,39.87520748010823,148.68103276881828,0.0,66.65884815249021,9.685136776164484,213.75625420610035,0.0,0.0,14528303.310531233,1117424.3440326815,pita bread,"pita bread, pita bread",0.625,"pita bread, pita bread",28.0,10.7,0.0,2.32,57.1,275.0,3.6,0.071,0.00257,,0.536,
12090,12090,2012,Sliced Bread,104852.85581301502,2225702.734303015,374358220.51963186,60554.10321775847,84818.1925631293,0.0,27315.217467848543,20034.66324988572,4844.6153457374585,19419.47399963334,5044.551852069481,18809.411326466405,0.0,4219.38697667448,1225.2519234193137,31255.501139128795,0.0,0.0,1837953555.7057016,141363654.27188218,sliced bread,sliced bread,1.0,sliced bread,28.0,7.14,0.0,1.79,50.0,250.0,0.0,0.089,0.0028599999999999,0.071,0.5,
